freq_Hz,S11_dB,Zdiff_ohm
3260868.86,-56.21098251803697,100.30985119999994
3285993.25,-56.21153112162209,100.30983159999991
3311311.21,-56.212085358495244,100.30981179999992
3336824.25,-56.212648029184535,100.30979169999992
3362533.86,-56.21321913533105,100.30977129999994
3388441.56,-56.213798678602345,100.30975059999994
3414548.87,-56.214383860681295,100.30972969999992
3440857.34,-56.21498028310867,100.30970839999992
3467368.5,-56.21558234741097,100.3096868999999
3494083.93,-56.21619565594848,100.30966499999992
3521005.2,-56.216814609517755,100.30964289999991
3548133.89,-56.21744481132019,100.30962039999994
3575471.6,-56.2180834626049,100.30959759999993
3603019.95,-56.218727763823246,100.3095745999999
3630780.55,-56.219383319481565,100.30955119999992
3658755.04,-56.220044528452405,100.30952759999991
3686945.06,-56.220722600256465,100.30950339999991
3715352.29,-56.22140072516319,100.3094791999999
3743978.39,-56.2220957181853,100.30945439999992
3772825.05,-56.22279637245313,100.30942939999991
3801893.96,-56.22350829525616,100.30940399999989
3831186.85,-56.22422588297901,100.30937839999991
3860705.43,-56.22496035074485,100.30935219999989
3890451.45,-56.22570048815203,100.30932579999991
3920426.66,-56.22644910056393,100.30929909999989
3950632.81,-56.227208994329764,100.30927199999991
3981071.71,-56.227980172416096,100.30924449999989
4011745.12,-56.22876263783052,100.3092165999999
4042654.87,-56.229553588709,100.3091883999999
4073802.78,-56.2303558325482,100.30915979999989
4105190.67,-56.23116937248045,100.30913079999988
4136820.4,-56.23199421168166,100.3091013999999
4168693.83,-56.23282754739669,100.30907169999988
4200812.85,-56.23367218832111,100.30904159999989
