t_ui,v_outp,v_outn
1.4480240000000029,1.41143259,1.36601282
1.50402400000002,1.41143374,1.36601162
1.560024000000014,1.41143489,1.36601042
1.6160240000000081,1.41143604,1.36600922
1.6720240000000022,1.41143719,1.36600802
1.7280240000000193,1.41143834,1.36600682
1.7840240000000134,1.41143949,1.36600562
1.8400240000000074,1.41144063,1.36600442
1.8960240000000013,1.41144178,1.36600322
1.9520240000000184,1.41144293,1.36600202
1.6000000007530183e-05,1.41144392,1.36600099
0.005616000000009248,1.41147637,1.36596889
0.016816000000012685,1.41151826,1.36592992
0.039216000000019555,1.41139158,1.36608933
0.08401600000001014,1.40982268,1.36788838
0.14001600000000416,1.40506277,1.37317425
0.19601600000002134,1.39749619,1.38127056
0.25201600000001534,1.38783026,1.39111795
0.25761600000001705,1.3867322,1.39220093
0.2688160000000205,1.38453545,1.39435459
0.2912160000000042,1.38023647,1.39850043
0.33601600000001797,1.37267525,1.40558928
0.39201600000001197,1.36576411,1.41180003
0.44801600000000597,1.36153674,1.4154038
0.504016,1.35928495,1.41720168
0.5600160000000172,1.35825999,1.41793649
0.6160160000000112,1.35790928,1.41813479
0.6720160000000052,1.3578816,1.41811383
0.7280159999999992,1.35798273,1.4180363
0.7840160000000164,1.35811659,1.41797292
0.8400160000000104,1.35824397,1.41794292
0.8960160000000045,1.35835259,1.41794461
0.9520160000000216,1.35844246,1.417968
1.0000080000000107,1.35850684,1.41799842
1.0056080000000123,1.35848175,1.41803485
1.0168080000000157,1.35845632,1.41808503
1.0392079999999995,1.35863987,1.41797769
1.0840080000000132,1.36048516,1.41646728
1.1400080000000072,1.36585619,1.41182968
1.1960080000000013,1.3740927,1.40443723
1.2520080000000184,1.38413645,1.39497597
1.2576080000000203,1.385242,1.39389921
1.2688080000000004,1.38744159,1.39174526
1.2912080000000072,1.39168256,1.38753287
1.336008000000021,1.39895712,1.38013927
1.392008000000015,1.4053674,1.37340927
1.448008000000009,1.40911146,1.36930723
1.5040080000000031,1.41098354,1.36711589
1.5600080000000203,1.41174254,1.36610189
1.6160080000000143,1.41192868,1.36572624
1.6720080000000084,1.41187152,1.36565025
1.7280080000000024,1.41174375,1.36568981
1.7840080000000196,1.41162296,1.3657559
1.8400080000000136,1.41153368,1.3658146
1.8960080000000075,1.41147739,1.36585677
1.9520080000000015,1.41144631,1.36588459
0.008008000000018755,1.41143223,1.36590209
0.06400800000001278,1.411428,1.36591364
0.12000800000000679,1.41142915,1.3659217
0.1760080000000008,1.41143262,1.36592813
0.23200800000001798,1.41143705,1.36593349
0.288008000000012,1.4114415,1.36593831
0.34400800000000603,1.41144578,1.36594249
0.40000800000000003,1.41144968,1.36594621
0.45600800000001723,1.41145328,1.36594932
0.5120080000000112,1.41145653,1.36595195
0.5680080000000053,1.41145955,1.36595402
0.6240079999999992,1.41146229,1.36595567
0.6800080000000165,1.41146487,1.36595686
